order_id,customer_id,product_id,order_date,quantity,discount,ship_days,name,email,country,segment,join_date,product_name,category,sell_price,cost_price,margin,gross_revenue,cogs,gross_profit,order_value_tier
12655,16,1044,2022-08-24,3,0.0,5,Customer_16,c16@mail.com,DE,Corporate,2022-11-10,Product_43,Clothing,359.38,108.59,69.78,1078.14,325.77,752.37,Medium
12656,87,1040,2022-01-24,6,0.05,3,Customer_87,c87@mail.com,US,Home Office,2021-02-06,Product_39,Home,362.85,45.39,87.49,2068.25,272.34,1795.91,Large
12657,209,1074,2022-04-19,8,0.15,5,Customer_209,c209@mail.com,UK,Consumer,2021-04-28,Product_73,Electronics,129.16,67.59,47.67,878.29,540.72,337.57,Medium
12658,216,1052,2022-11-24,2,0.05,3,Customer_216,c216@mail.com,CA,Consumer,2020-03-02,Product_51,Books,148.43,107.39,27.65,282.02,214.78,67.24,Small
12659,269,1054,2023-06-06,9,0.05,6,Customer_269,c269@mail.com,CA,Home Office,2020-04-19,Product_53,Books,358.08,103.72,71.03,3061.58,933.48,2128.1,Large
12660,479,1038,2023-06-21,6,0.05,5,Customer_479,c479@mail.com,UK,Corporate,2021-06-08,Product_37,Sports,355.4,148.35,58.26,2025.78,890.1,1135.68,Large
12661,432,1046,2022-01-31,8,0.15,7,Customer_432,c432@mail.com,FR,Consumer,2022-04-02,Product_45,Clothing,349.42,90.99,73.96,2376.06,727.92,1648.14,Large
12662,412,1063,2023-06-23,5,0.1,3,Customer_412,c412@mail.com,US,Corporate,2022-11-20,Product_62,Books,112.65,112.65,-80.85,506.92,563.25,-56.33,Small
12663,433,1080,2023-05-10,7,0.0,7,Customer_433,c433@mail.com,US,Corporate,2022-09-15,Product_79,Sports,203.56,62.82,69.14,1424.92,439.74,985.18,Large
12664,213,1023,2022-10-05,1,0.0,3,Customer_213,c213@mail.com,CA,Corporate,2022-03-08,Product_22,Books,357.66,168.78,52.81,357.66,168.78,188.88,Small
12665,231,1062,2024-09-09,9,0.0,6,Customer_231,c231@mail.com,DE,Corporate,2020-04-09,Product_61,Books,300.57,99.01,67.06,2705.13,891.09,1814.04,Large
12666,274,1049,2024-10-04,9,0.0,4,Customer_274,c274@mail.com,US,Consumer,2022-07-08,Product_48,Electronics,77.08,37.28,51.63,693.72,335.52,358.2,Medium
12667,84,1040,2024-06-06,4,0.0,7,Customer_84,c84@mail.com,US,Consumer,2021-04-23,Product_39,Home,362.85,45.39,87.49,1451.4,181.56,1269.84,Large
12668,383,1072,2022-05-17,4,0.0,3,Customer_383,c383@mail.com,US,Consumer,2020-08-02,Product_71,Clothing,257.0,67.74,73.64,1028.0,270.96,757.04,Medium
12669,128,1044,2024-07-10,8,0.1,1,Customer_128,c128@mail.com,CA,Corporate,2020-11-20,Product_43,Clothing,359.38,108.59,69.78,2587.54,868.72,1718.82,Large
12670,125,1073,2022-01-25,8,0.05,2,Customer_125,c125@mail.com,DE,Corporate,2021-02-07,Product_72,Books,157.58,102.87,34.72,1197.61,822.96,374.65,Medium
12671,336,1051,2023-10-14,6,0.0,3,Customer_336,c336@mail.com,US,Home Office,2020-01-20,Product_50,Home,150.92,150.92,-17.31,905.52,905.52,0.0,Medium
12672,123,1066,2022-07-02,9,0.0,3,Customer_123,c123@mail.com,DE,Consumer,2022-03-19,Product_65,Books,311.04,105.43,66.1,2799.36,948.87,1850.49,Large
12673,331,1069,2024-05-04,5,0.05,1,Customer_331,c331@mail.com,FR,Corporate,2020-02-03,Product_68,Clothing,396.73,69.93,82.37,1884.47,349.65,1534.82,Large
12674,487,1017,2022-02-17,4,0.1,2,Customer_487,c487@mail.com,UK,Home Office,2021-09-07,Product_16,Sports,325.03,188.3,42.07,1170.11,753.2,416.91,Medium
12675,36,1024,2022-11-27,2,0.0,5,Customer_36,c36@mail.com,US,Consumer,2020-09-24,Product_23,Books,242.56,76.17,68.6,485.12,152.34,332.78,Small
12676,459,1037,2022-12-12,5,0.0,4,Customer_459,c459@mail.com,DE,Consumer,2020-01-15,Product_36,Sports,182.78,182.78,-8.6,913.9,913.9,0.0,Medium
12677,87,1033,2024-01-18,2,0.15,6,Customer_87,c87@mail.com,US,Home Office,2021-02-06,Product_32,Clothing,299.31,99.59,66.73,508.83,199.18,309.65,Small
12678,468,1021,2022-01-27,9,0.0,2,Customer_468,c468@mail.com,US,Consumer,2022-07-10,Product_20,Sports,17.98,12.83,28.64,161.82,115.47,46.35,Small
12679,285,1051,2023-03-13,9,0.05,1,Customer_285,c285@mail.com,DE,Consumer,2022-11-11,Product_50,Home,150.92,150.92,-17.31,1290.37,1358.28,-67.91,Large
12680,152,1060,2024-07-04,8,0.0,3,Customer_152,c152@mail.com,FR,Consumer,2020-02-22,Product_59,Sports,318.03,70.49,77.84,2544.24,563.92,1980.32,Large
12681,253,1021,2022-06-29,8,0.1,4,Customer_253,c253@mail.com,FR,Consumer,2020-11-23,Product_20,Sports,17.98,12.83,28.64,129.46,102.64,26.82,Small
12682,123,1045,2022-03-12,5,0.0,3,Customer_123,c123@mail.com,DE,Consumer,2022-03-19,Product_44,Sports,90.97,90.97,-46.8,454.85,454.85,0.0,Small
12683,272,1045,2022-05-19,5,0.0,3,Customer_272,c272@mail.com,US,Corporate,2020-10-19,Product_44,Sports,90.97,90.97,-46.8,454.85,454.85,0.0,Small
12684,313,1057,2024-06-10,1,0.0,3,Customer_313,c313@mail.com,UK,Corporate,2020-11-07,Product_56,Electronics,106.27,106.27,-4.06,106.27,106.27,0.0,Small
12685,231,1073,2023-03-16,9,0.05,2,Customer_231,c231@mail.com,DE,Corporate,2020-04-09,Product_72,Books,157.58,102.87,34.72,1347.31,925.83,421.48,Large
12686,250,1062,2024-10-31,1,0.0,6,Customer_250,c250@mail.com,US,Corporate,2021-08-19,Product_61,Books,300.57,99.01,67.06,300.57,99.01,201.56,Small
12687,409,1007,2024-08-07,4,0.05,6,Customer_409,c409@mail.com,US,Corporate,2022-07-01,Product_6,Home,94.65,46.32,51.06,359.67,185.28,174.39,Small
12688,136,1046,2024-09-09,9,0.1,7,Customer_136,c136@mail.com,CA,Consumer,2022-05-11,Product_45,Clothing,349.42,90.99,73.96,2830.3,818.91,2011.39,Large
12689,132,1080,2022-08-26,2,0.0,3,Customer_132,c132@mail.com,CA,Corporate,2022-11-16,Product_79,Sports,203.56,62.82,69.14,407.12,125.64,281.48,Small
12690,459,1010,2024-06-05,9,0.0,7,Customer_459,c459@mail.com,DE,Consumer,2020-01-15,Product_9,Clothing,222.7,173.1,22.27,2004.3,1557.9,446.4,Large
12691,492,1029,2022-02-28,4,0.0,5,Customer_492,c492@mail.com,DE,Consumer,2021-02-22,Product_28,Sports,203.84,82.78,59.39,815.36,331.12,484.24,Medium
12692,230,1012,2022-03-04,9,0.0,7,Customer_230,c230@mail.com,US,Consumer,2021-06-08,Product_11,Sports,139.16,130.42,6.28,1252.44,1173.78,78.66,Large
12693,194,1050,2024-05-06,1,0.0,7,Customer_194,c194@mail.com,DE,Consumer,2021-09-11,Product_49,Books,71.07,40.59,42.89,71.07,40.59,30.48,Small
12694,247,1067,2022-12-20,1,0.05,1,Customer_247,c247@mail.com,CA,Consumer,2021-07-07,Product_66,Sports,173.2,103.31,40.35,164.54,103.31,61.23,Small
12695,315,1046,2024-04-23,3,0.0,3,Customer_315,c315@mail.com,US,Consumer,2021-02-12,Product_45,Clothing,349.42,90.99,73.96,1048.26,272.97,775.29,Medium
12696,413,1070,2024-03-02,5,0.0,2,Customer_413,c413@mail.com,US,Home Office,2021-08-31,Product_69,Clothing,235.51,68.94,70.73,1177.55,344.7,832.85,Medium
12697,474,1074,2022-08-31,5,0.0,6,Customer_474,c474@mail.com,UK,Corporate,2022-06-30,Product_73,Electronics,129.16,67.59,47.67,645.8,337.95,307.85,Medium
12698,244,1074,2022-09-26,8,0.15,1,Customer_244,c244@mail.com,UK,Corporate,2021-05-27,Product_73,Electronics,129.16,67.59,47.67,878.29,540.72,337.57,Medium
12700,424,1034,2022-11-09,2,0.1,6,Customer_424,c424@mail.com,US,Consumer,2021-11-19,Product_33,Home,31.49,31.49,-90.62,56.68,62.98,-6.3,Small
12701,322,1016,2022-12-03,8,0.05,6,Customer_322,c322@mail.com,UK,Consumer,2021-06-07,Product_15,Home,168.25,168.25,-99.8,1278.7,1346.0,-67.3,Large
12702,465,1071,2023-02-03,8,0.05,3,Customer_465,c465@mail.com,US,Consumer,2021-11-03,Product_70,Home,155.82,155.82,-291.9,1184.23,1246.56,-62.33,Medium
12703,321,1056,2022-09-29,3,0.05,4,Customer_321,c321@mail.com,US,Consumer,2022-07-12,Product_55,Books,249.32,148.68,40.37,710.56,446.04,264.52,Medium
12704,418,1076,2023-10-06,3,0.05,6,Customer_418,c418@mail.com,DE,Home Office,2021-08-05,Product_75,Books,303.24,184.87,39.04,864.23,554.61,309.62,Medium
12705,151,1031,2024-05-14,6,0.05,7,Customer_151,c151@mail.com,US,Consumer,2020-12-18,Product_30,Electronics,186.94,69.92,62.6,1065.56,419.52,646.04,Medium
12706,290,1005,2023-05-01,5,0.0,2,Customer_290,c290@mail.com,DE,Corporate,2022-02-04,Product_4,Clothing,161.64,32.07,80.16,808.2,160.35,647.85,Medium
12708,276,1003,2023-05-04,2,0.0,1,Customer_276,c276@mail.com,US,Consumer,2020-04-18,Product_2,Sports,110.5,110.5,-101.94,221.0,221.0,0.0,Small
12709,223,1063,2024-10-02,7,0.05,2,Customer_223,c223@mail.com,FR,Consumer,2021-10-10,Product_62,Books,112.65,112.65,-80.85,749.12,788.55,-39.43,Medium
12710,41,1020,2024-08-28,8,0.0,5,Customer_41,c41@mail.com,UK,Home Office,2020-06-07,Product_19,Electronics,159.18,159.18,-58.74,1273.44,1273.44,0.0,Large
12711,180,1024,2023-11-21,6,0.1,2,Customer_180,c180@mail.com,FR,Corporate,2020-06-29,Product_23,Books,242.56,76.17,68.6,1309.82,457.02,852.8,Large
12712,361,1075,2022-10-21,9,0.2,5,Customer_361,c361@mail.com,DE,Consumer,2021-09-02,Product_74,Electronics,336.84,189.34,43.79,2425.25,1704.06,721.19,Large
12713,245,1063,2022-11-13,6,0.0,5,Customer_245,c245@mail.com,DE,Home Office,2021-05-24,Product_62,Books,112.65,112.65,-80.85,675.9,675.9,0.0,Medium
12714,398,1008,2024-12-22,9,0.05,4,Customer_398,c398@mail.com,CA,Home Office,2022-11-10,Product_7,Sports,225.11,161.51,28.25,1924.69,1453.59,471.1,Large
12715,239,1022,2022-01-08,2,0.1,2,Customer_239,c239@mail.com,US,Home Office,2021-03-14,Product_21,Books,142.63,142.63,-11.0,256.73,285.26,-28.53,Small
12716,364,1005,2022-07-17,9,0.15,5,Customer_364,c364@mail.com,US,Consumer,2020-08-12,Product_4,Clothing,161.64,32.07,80.16,1236.55,288.63,947.92,Large
12717,425,1051,2023-03-19,3,0.1,3,Customer_425,c425@mail.com,DE,Consumer,2020-09-20,Product_50,Home,150.92,150.92,-17.31,407.48,452.76,-45.28,Small
12718,207,1001,2023-07-03,7,0.0,5,Customer_207,c207@mail.com,UK,Consumer,2020-10-09,Product_0,Electronics,311.09,13.75,95.58,2177.63,96.25,2081.38,Large
12719,330,1004,2022-06-06,1,0.0,1,Customer_330,c330@mail.com,FR,Corporate,2022-04-06,Product_3,Electronics,128.82,61.03,52.62,128.82,61.03,67.79,Small
12720,68,1046,2023-06-27,7,0.05,3,Customer_68,c68@mail.com,DE,Consumer,2022-05-21,Product_45,Clothing,349.42,90.99,73.96,2323.64,636.93,1686.71,Large
12721,132,1058,2022-03-08,5,0.0,5,Customer_132,c132@mail.com,CA,Corporate,2022-11-16,Product_57,Clothing,284.05,122.51,56.87,1420.25,612.55,807.7,Large
12722,454,1019,2023-10-29,5,0.15,4,Customer_454,c454@mail.com,UK,Consumer,2021-06-25,Product_18,Home,353.4,28.48,91.94,1501.95,142.4,1359.55,Large
12723,423,1038,2022-09-27,1,0.0,4,Customer_423,c423@mail.com,US,Consumer,2020-11-11,Product_37,Sports,355.4,148.35,58.26,355.4,148.35,207.05,Small
12724,29,1026,2024-01-08,9,0.1,5,Customer_29,c29@mail.com,US,Consumer,2021-08-15,Product_25,Electronics,227.83,23.11,89.86,1845.42,207.99,1637.43,Large
12725,490,1024,2022-11-02,6,0.0,2,Customer_490,c490@mail.com,CA,Consumer,2020-09-15,Product_23,Books,242.56,76.17,68.6,1455.36,457.02,998.34,Large
12726,203,1067,2024-10-04,3,0.1,7,Customer_203,c203@mail.com,US,Corporate,2020-03-21,Product_66,Sports,173.2,103.31,40.35,467.64,309.93,157.71,Small
12727,96,1074,2022-01-17,3,0.05,3,Customer_96,c96@mail.com,DE,Consumer,2021-06-14,Product_73,Electronics,129.16,67.59,47.67,368.11,202.77,165.34,Small
12728,55,1054,2022-05-09,5,0.1,6,Customer_55,c55@mail.com,US,Corporate,2021-09-02,Product_53,Books,358.08,103.72,71.03,1611.36,518.6,1092.76,Large
12729,443,1049,2022-04-02,5,0.0,5,Customer_443,c443@mail.com,US,Corporate,2021-07-31,Product_48,Electronics,77.08,37.28,51.63,385.4,186.4,199.0,Small
12730,407,1037,2022-05-17,6,0.0,6,Customer_407,c407@mail.com,US,Consumer,2022-05-07,Product_36,Sports,182.78,182.78,-8.6,1096.68,1096.68,0.0,Medium
12731,306,1046,2024-07-18,5,0.0,6,Customer_306,c306@mail.com,UK,Consumer,2021-10-24,Product_45,Clothing,349.42,90.99,73.96,1747.1,454.95,1292.15,Large
12732,195,1069,2024-06-08,6,0.0,2,Customer_195,c195@mail.com,CA,Consumer,2020-06-16,Product_68,Clothing,396.73,69.93,82.37,2380.38,419.58,1960.8,Large
12733,320,1049,2023-07-27,5,0.0,2,Customer_320,c320@mail.com,FR,Consumer,2020-03-25,Product_48,Electronics,77.08,37.28,51.63,385.4,186.4,199.0,Small
12734,150,1027,2024-10-31,2,0.15,2,Customer_150,c150@mail.com,UK,Consumer,2020-01-26,Product_26,Electronics,347.87,160.99,53.72,591.38,321.98,269.4,Medium
12735,219,1070,2024-05-26,9,0.0,2,Customer_219,c219@mail.com,CA,Corporate,2021-09-26,Product_69,Clothing,235.51,68.94,70.73,2119.59,620.46,1499.13,Large
12736,432,1017,2022-06-08,9,0.0,4,Customer_432,c432@mail.com,FR,Consumer,2022-04-02,Product_16,Sports,325.03,188.3,42.07,2925.27,1694.7,1230.57,Large
12737,312,1012,2024-10-09,8,0.0,1,Customer_312,c312@mail.com,UK,Consumer,2020-08-08,Product_11,Sports,139.16,130.42,6.28,1113.28,1043.36,69.92,Medium
12738,98,1054,2023-10-14,6,0.0,6,Customer_98,c98@mail.com,UK,Consumer,2022-01-22,Product_53,Books,358.08,103.72,71.03,2148.48,622.32,1526.16,Large
12739,109,1042,2023-06-10,6,0.0,7,Customer_109,c109@mail.com,DE,Consumer,2021-04-15,Product_41,Clothing,199.39,155.23,22.15,1196.34,931.38,264.96,Medium
12740,96,1053,2023-07-04,2,0.0,1,Customer_96,c96@mail.com,DE,Consumer,2021-06-14,Product_52,Sports,55.8,55.8,-48.52,111.6,111.6,0.0,Small
12741,56,1004,2023-07-23,2,0.05,5,Customer_56,c56@mail.com,US,Consumer,2022-01-09,Product_3,Electronics,128.82,61.03,52.62,244.76,122.06,122.7,Small
12742,207,1016,2022-09-10,1,0.05,3,Customer_207,c207@mail.com,UK,Consumer,2020-10-09,Product_15,Home,168.25,168.25,-99.8,159.84,168.25,-8.41,Small
12743,217,1052,2024-03-21,4,0.0,2,Customer_217,c217@mail.com,FR,Consumer,2021-01-07,Product_51,Books,148.43,107.39,27.65,593.72,429.56,164.16,Medium
12744,224,1052,2022-06-24,9,0.0,7,Customer_224,c224@mail.com,US,Consumer,2020-03-19,Product_51,Books,148.43,107.39,27.65,1335.87,966.51,369.36,Large
12745,252,1072,2022-11-20,6,0.15,7,Customer_252,c252@mail.com,US,Consumer,2020-06-07,Product_71,Clothing,257.0,67.74,73.64,1310.7,406.44,904.26,Large
12746,248,1034,2024-09-17,5,0.0,7,Customer_248,c248@mail.com,DE,Consumer,2020-08-08,Product_33,Home,31.49,31.49,-90.62,157.45,157.45,0.0,Small
12747,372,1034,2022-10-14,6,0.2,6,Customer_372,c372@mail.com,UK,Home Office,2021-03-02,Product_33,Home,31.49,31.49,-90.62,151.15,188.94,-37.79,Small
12748,284,1004,2023-10-05,2,0.0,3,Customer_284,c284@mail.com,US,Consumer,2020-11-08,Product_3,Electronics,128.82,61.03,52.62,257.64,122.06,135.58,Small
12749,318,1038,2022-10-16,2,0.1,1,Customer_318,c318@mail.com,FR,Corporate,2020-03-03,Product_37,Sports,355.4,148.35,58.26,639.72,296.7,343.02,Medium
12750,169,1040,2023-01-17,9,0.1,3,Customer_169,c169@mail.com,DE,Consumer,2020-04-10,Product_39,Home,362.85,45.39,87.49,2939.08,408.51,2530.57,Large
12751,29,1053,2022-05-04,2,0.0,6,Customer_29,c29@mail.com,US,Consumer,2021-08-15,Product_52,Sports,55.8,55.8,-48.52,111.6,111.6,0.0,Small
12752,188,1002,2024-08-21,6,0.0,4,Customer_188,c188@mail.com,US,Consumer,2020-05-26,Product_1,Books,244.41,31.25,87.21,1466.46,187.5,1278.96,Large
12753,393,1039,2023-12-14,8,0.05,1,Customer_393,c393@mail.com,UK,Corporate,2020-05-19,Product_38,Electronics,195.21,48.7,75.05,1483.6,389.6,1094.0,Large
12754,46,1054,2022-10-19,3,0.0,6,Customer_46,c46@mail.com,US,Consumer,2021-02-22,Product_53,Books,358.08,103.72,71.03,1074.24,311.16,763.08,Medium
12755,482,1071,2022-08-18,9,0.0,2,Customer_482,c482@mail.com,UK,Consumer,2021-08-16,Product_70,Home,155.82,155.82,-291.9,1402.38,1402.38,0.0,Large
12756,323,1001,2024-02-17,5,0.05,2,Customer_323,c323@mail.com,US,Consumer,2020-06-22,Product_0,Electronics,311.09,13.75,95.58,1477.68,68.75,1408.93,Large
12757,54,1046,2023-09-14,5,0.0,4,Customer_54,c54@mail.com,CA,Consumer,2022-05-26,Product_45,Clothing,349.42,90.99,73.96,1747.1,454.95,1292.15,Large
12758,283,1004,2022-11-16,7,0.05,5,Customer_283,c283@mail.com,US,Consumer,2022-03-22,Product_3,Electronics,128.82,61.03,52.62,856.65,427.21,429.44,Medium
12759,82,1011,2023-10-03,5,0.0,1,Customer_82,c82@mail.com,US,Corporate,2021-09-07,Product_10,Electronics,121.52,29.3,75.89,607.6,146.5,461.1,Medium
12760,323,1069,2023-11-04,3,0.0,4,Customer_323,c323@mail.com,US,Consumer,2020-06-22,Product_68,Clothing,396.73,69.93,82.37,1190.19,209.79,980.4,Medium
12761,409,1053,2022-12-27,9,0.0,1,Customer_409,c409@mail.com,US,Corporate,2022-07-01,Product_52,Sports,55.8,55.8,-48.52,502.2,502.2,0.0,Small
12762,28,1004,2024-08-28,7,0.15,1,Customer_28,c28@mail.com,UK,Consumer,2022-09-18,Product_3,Electronics,128.82,61.03,52.62,766.48,427.21,339.27,Medium
12763,358,1054,2022-09-18,9,0.05,2,Customer_358,c358@mail.com,FR,Corporate,2022-09-30,Product_53,Books,358.08,103.72,71.03,3061.58,933.48,2128.1,Large
12764,409,1076,2024-05-23,8,0.1,5,Customer_409,c409@mail.com,US,Corporate,2022-07-01,Product_75,Books,303.24,184.87,39.04,2183.33,1478.96,704.37,Large
12765,59,1077,2023-10-26,7,0.0,2,Customer_59,c59@mail.com,US,Consumer,2020-11-04,Product_76,Electronics,307.83,37.99,87.66,2154.81,265.93,1888.88,Large
12766,437,1021,2024-06-11,2,0.0,4,Customer_437,c437@mail.com,DE,Corporate,2020-11-21,Product_20,Sports,17.98,12.83,28.64,35.96,25.66,10.3,Small
12767,170,1034,2022-05-18,8,0.0,7,Customer_170,c170@mail.com,UK,Home Office,2022-09-15,Product_33,Home,31.49,31.49,-90.62,251.92,251.92,0.0,Small
12768,140,1070,2023-02-06,2,0.05,1,Customer_140,c140@mail.com,US,Corporate,2022-02-18,Product_69,Clothing,235.51,68.94,70.73,447.47,137.88,309.59,Small
12769,151,1017,2024-06-07,4,0.0,2,Customer_151,c151@mail.com,US,Consumer,2020-12-18,Product_16,Sports,325.03,188.3,42.07,1300.12,753.2,546.92,Large
12770,122,1073,2022-12-14,9,0.0,4,Customer_122,c122@mail.com,FR,Consumer,2022-07-08,Product_72,Books,157.58,102.87,34.72,1418.22,925.83,492.39,Large
12771,177,1039,2024-04-23,2,0.0,6,Customer_177,c177@mail.com,DE,Consumer,2021-05-27,Product_38,Electronics,195.21,48.7,75.05,390.42,97.4,293.02,Small
12772,287,1044,2022-05-12,7,0.0,1,Customer_287,c287@mail.com,FR,Consumer,2021-01-28,Product_43,Clothing,359.38,108.59,69.78,2515.66,760.13,1755.53,Large
12773,365,1026,2023-05-16,5,0.0,3,Customer_365,c365@mail.com,UK,Corporate,2021-05-08,Product_25,Electronics,227.83,23.11,89.86,1139.15,115.55,1023.6,Medium
12774,262,1018,2023-06-08,4,0.05,5,Customer_262,c262@mail.com,CA,Corporate,2021-05-06,Product_17,Books,106.17,14.65,86.2,403.45,58.6,344.85,Small
12775,335,1063,2023-09-05,6,0.0,4,Customer_335,c335@mail.com,US,Corporate,2021-02-02,Product_62,Books,112.65,112.65,-80.85,675.9,675.9,0.0,Medium
12776,136,1020,2023-08-06,9,0.0,2,Customer_136,c136@mail.com,CA,Consumer,2022-05-11,Product_19,Electronics,159.18,159.18,-58.74,1432.62,1432.62,0.0,Large
12777,311,1030,2024-05-24,2,0.05,6,Customer_311,c311@mail.com,DE,Corporate,2022-12-16,Product_29,Home,247.41,154.8,37.43,470.08,309.6,160.48,Small
12778,444,1011,2023-01-06,5,0.0,6,Customer_444,c444@mail.com,UK,Consumer,2020-05-13,Product_10,Electronics,121.52,29.3,75.89,607.6,146.5,461.1,Medium
12780,203,1019,2023-09-17,6,0.05,5,Customer_203,c203@mail.com,US,Corporate,2020-03-21,Product_18,Home,353.4,28.48,91.94,2014.38,170.88,1843.5,Large
12781,77,1056,2022-12-19,8,0.0,3,Customer_77,c77@mail.com,US,Corporate,2021-10-13,Product_55,Books,249.32,148.68,40.37,1994.56,1189.44,805.12,Large
12782,262,1009,2024-03-17,1,0.05,1,Customer_262,c262@mail.com,CA,Corporate,2021-05-06,Product_8,Clothing,288.68,52.73,81.73,274.25,52.73,221.52,Small
12783,388,1079,2023-08-13,4,0.0,2,Customer_388,c388@mail.com,CA,Consumer,2020-08-12,Product_78,Electronics,293.06,79.92,72.73,1172.24,319.68,852.56,Medium
12784,112,1079,2023-08-10,6,0.0,1,Customer_112,c112@mail.com,FR,Corporate,2020-12-31,Product_78,Electronics,293.06,79.92,72.73,1758.36,479.52,1278.84,Large
12785,255,1034,2022-06-25,3,0.0,4,Customer_255,c255@mail.com,UK,Consumer,2022-01-13,Product_33,Home,31.49,31.49,-90.62,94.47,94.47,0.0,Small
12786,301,1028,2022-11-04,2,0.05,2,Customer_301,c301@mail.com,US,Consumer,2022-08-04,Product_27,Clothing,245.94,51.04,79.25,467.29,102.08,365.21,Small
12787,487,1011,2023-07-27,3,0.1,1,Customer_487,c487@mail.com,UK,Home Office,2021-09-07,Product_10,Electronics,121.52,29.3,75.89,328.1,87.9,240.2,Small
12788,159,1018,2022-05-18,2,0.0,1,Customer_159,c159@mail.com,UK,Consumer,2020-03-14,Product_17,Books,106.17,14.65,86.2,212.34,29.3,183.04,Small
12789,245,1073,2023-06-12,5,0.0,1,Customer_245,c245@mail.com,DE,Home Office,2021-05-24,Product_72,Books,157.58,102.87,34.72,787.9,514.35,273.55,Medium
12790,34,1013,2024-07-25,4,0.05,4,Customer_34,c34@mail.com,UK,Home Office,2020-01-19,Product_12,Clothing,208.03,161.19,22.52,790.51,644.76,145.75,Medium
12791,410,1018,2023-10-25,6,0.05,5,Customer_410,c410@mail.com,FR,Corporate,2022-11-27,Product_17,Books,106.17,14.65,86.2,605.17,87.9,517.27,Medium
12792,388,1072,2024-09-21,7,0.0,5,Customer_388,c388@mail.com,CA,Consumer,2020-08-12,Product_71,Clothing,257.0,67.74,73.64,1799.0,474.18,1324.82,Large
12793,482,1064,2023-07-28,9,0.15,3,Customer_482,c482@mail.com,UK,Consumer,2021-08-16,Product_63,Books,321.22,21.23,93.39,2457.33,191.07,2266.26,Large
12794,21,1044,2024-06-05,1,0.1,5,Customer_21,c21@mail.com,US,Consumer,2020-12-18,Product_43,Clothing,359.38,108.59,69.78,323.44,108.59,214.85,Small
12795,325,1001,2024-07-29,9,0.0,6,Customer_325,c325@mail.com,FR,Home Office,2020-01-15,Product_0,Electronics,311.09,13.75,95.58,2799.81,123.75,2676.06,Large
12796,208,1010,2024-12-12,1,0.05,4,Customer_208,c208@mail.com,US,Home Office,2020-09-08,Product_9,Clothing,222.7,173.1,22.27,211.56,173.1,38.46,Small
12797,258,1061,2022-12-31,1,0.05,4,Customer_258,c258@mail.com,DE,Corporate,2022-11-17,Product_60,Books,280.5,138.59,50.59,266.47,138.59,127.88,Small
12798,112,1021,2023-06-24,7,0.1,7,Customer_112,c112@mail.com,FR,Corporate,2020-12-31,Product_20,Sports,17.98,12.83,28.64,113.27,89.81,23.46,Small
12799,159,1002,2022-10-21,1,0.0,3,Customer_159,c159@mail.com,UK,Consumer,2020-03-14,Product_1,Books,244.41,31.25,87.21,244.41,31.25,213.16,Small
12800,491,1080,2023-05-13,1,0.0,7,Customer_491,c491@mail.com,UK,Corporate,2020-09-14,Product_79,Sports,203.56,62.82,69.14,203.56,62.82,140.74,Small
12801,106,1061,2024-09-11,1,0.0,7,Customer_106,c106@mail.com,US,Consumer,2021-12-22,Product_60,Books,280.5,138.59,50.59,280.5,138.59,141.91,Small
12802,239,1042,2024-07-09,3,0.1,4,Customer_239,c239@mail.com,US,Home Office,2021-03-14,Product_41,Clothing,199.39,155.23,22.15,538.35,465.69,72.66,Small
12803,418,1068,2023-09-24,9,0.0,5,Customer_418,c418@mail.com,DE,Home Office,2021-08-05,Product_67,Electronics,133.81,133.81,-27.54,1204.29,1204.29,0.0,Medium
12804,121,1012,2022-09-23,8,0.0,5,Customer_121,c121@mail.com,FR,Corporate,2020-12-29,Product_11,Sports,139.16,130.42,6.28,1113.28,1043.36,69.92,Medium
12805,452,1059,2024-09-08,5,0.2,1,Customer_452,c452@mail.com,DE,Corporate,2020-12-29,Product_58,Clothing,164.55,31.59,80.8,658.2,157.95,500.25,Medium
12806,474,1080,2022-09-26,1,0.05,3,Customer_474,c474@mail.com,UK,Corporate,2022-06-30,Product_79,Sports,203.56,62.82,69.14,193.38,62.82,130.56,Small
12807,394,1007,2022-03-01,2,0.05,2,Customer_394,c394@mail.com,CA,Home Office,2020-03-25,Product_6,Home,94.65,46.32,51.06,179.84,92.64,87.2,Small
12808,6,1004,2023-02-27,5,0.0,4,Customer_6,c6@mail.com,US,Corporate,2022-07-05,Product_3,Electronics,128.82,61.03,52.62,644.1,305.15,338.95,Medium
12809,432,1069,2024-08-07,2,0.1,1,Customer_432,c432@mail.com,FR,Consumer,2022-04-02,Product_68,Clothing,396.73,69.93,82.37,714.11,139.86,574.25,Medium
12810,217,1052,2024-11-23,6,0.0,5,Customer_217,c217@mail.com,FR,Consumer,2021-01-07,Product_51,Books,148.43,107.39,27.65,890.58,644.34,246.24,Medium
12811,201,1076,2023-01-03,2,0.05,2,Customer_201,c201@mail.com,UK,Consumer,2020-08-16,Product_75,Books,303.24,184.87,39.04,576.16,369.74,206.42,Medium
12812,289,1063,2024-07-03,7,0.0,1,Customer_289,c289@mail.com,DE,Consumer,2021-07-09,Product_62,Books,112.65,112.65,-80.85,788.55,788.55,0.0,Medium
12813,248,1070,2024-09-24,9,0.05,6,Customer_248,c248@mail.com,DE,Consumer,2020-08-08,Product_69,Clothing,235.51,68.94,70.73,2013.61,620.46,1393.15,Large
